ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents   label   detailed-label,Tunnel,Traffic_Labeled,Malware
2019-09-20 22:26:07.504470016,C7seqr1HXHGlWzSRw4,192.168.1.195,53746,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:01.733222912,C1yFlo18Hx8y1iLcu2,162.248.88.215,62336,192.168.1.195,502,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:34.308716032,CmjEWn1BDsiPS94C7b,162.248.88.215,62336,192.168.1.195,21,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:30.054070016,CbSE5C1eCqZswbzZZ4,192.168.1.195,14923,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:44.386578176,ChFxrG1oxTkvhBufPf,162.248.88.215,62336,192.168.1.195,8888,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:52.549576960,Cdr6OiSbmwj1gwzAe,192.168.1.195,58946,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 13:23:09.770872064,CQ2zm31JWfr526GRk7,192.168.1.195,123,89.221.210.188,123,udp,,0 days 00:00:00.004753,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:23:32.608654080,CL4PEROAXzouAW0d6,192.168.1.195,387,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:02.680924928,CMXqNS1eyQwJvROPFi,162.248.88.215,62336,192.168.1.195,139,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:56.331543808,CgaUjO3YdEY6QVk9ja,192.168.1.195,56335,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:30.545454080,CWYK4Ri0qBFHWZdx8,192.168.1.195,22067,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:30.547638784,CF0AlQ3diZQQXgjyNc,162.248.88.215,62336,192.168.1.195,2811,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:30.225622784,C8vEYz332OR4n5TJne,162.248.88.215,62336,192.168.1.195,993,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 19:50:58.774675968,C16Qzw4No2WMWyTp7b,192.168.1.195,123,89.221.210.188,123,udp,,0 days 00:00:00.004495,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:25:56.860205056,CYLJuO3SAYAglCfQXg,192.168.1.195,45724,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:49.954211072,Clui8p3p0HEqjLOxUk,192.168.1.195,32481,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:52.540572928,Cdyp2v4InpHWnTq1b2,192.168.1.195,29409,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:19.300681984,CmCSFaIp752fskRsg,192.168.1.195,6328,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:46.483175936,CUzcG91iChAiEtsnff,192.168.1.195,2214,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 19:42:08.774720000,CJAqb82b2oIKglRyni,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.008497,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:25:09.398454016,CBt3VK3uiFXk3N2qQh,192.168.1.195,30084,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:13.688812032,CZRcH14QWaG8qkh4g1,162.248.88.215,62336,192.168.1.195,139,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:28.701257984,CEgKX8dT2I50GWtca,192.168.1.195,65359,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:10.040901888,CGdR5W2KkCuWlYP4r5,162.248.88.215,62336,192.168.1.195,993,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:19.146507008,CDybCv4KaWOadZtom7,162.248.88.215,62336,192.168.1.195,445,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:29.135350016,CDn2G64a6GAmKPv4pc,192.168.1.195,57257,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:32.568380160,C12bCS3l6ZV0rVD26j,192.168.1.195,34683,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:38.149723136,CFXO783YOTwGyN1T6a,192.168.1.195,27166,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:59.812922112,C3xruJ1vClcskFfU8k,192.168.1.195,58411,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:57.123641088,CTaT2d3PQ9t7oeR10d,162.248.88.215,62336,192.168.1.195,614,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:37.682260992,C7vfoTcDirqp8Vida,192.168.1.195,53969,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:46.686630912,CZDjsU1MLtCrGs7ilg,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 18:59:03.779463168,CRWkGj4GZpiCAXa9x7,192.168.1.195,123,89.221.210.188,123,udp,,0 days 00:00:00.004736,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:25:24.190393856,C0ClXb16jl6LSlYUXj,192.168.1.195,52499,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:21.545664000,C3qoL22vZTU3HRSd7c,192.168.1.195,7857,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:51.902214912,CCgXtZ1K75brG3Mncc,192.168.1.195,48746,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:44.110030848,Cvf4Jb2Fzv1fWdK6hf,192.168.1.195,7998,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:26.652133888,CVoWH02JsFFhzs9fAc,192.168.1.195,31313,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:02.588754944,CzbClU3RCImwx5JtWd,162.248.88.215,62336,192.168.1.195,6669,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 07:20:04.775351040,CcJ2Ch3P0IbcM0n1Ti,192.168.1.195,123,5.1.56.123,123,udp,,0 days 00:00:00.000003,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:19.480720896,CtXfzJ131zBPUQ5VU8,192.168.1.195,9663,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:14.852178944,CFBJza1TjOBwZiRjQf,162.248.88.215,62336,192.168.1.195,135,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:51.648793856,CftZ9lP7D0G7LUrx4,192.168.1.195,47292,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 11:46:16.776083968,C4whjh42Zfcsn1uJVi,192.168.1.195,123,5.1.56.123,123,udp,,0 days 00:00:00.005488,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:27:39.387876864,Cb28YD1rWmvx26Q3Ul,162.248.88.215,62336,192.168.1.195,5222,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:00.831880192,C3nIzr33pd0ZVLuUqc,192.168.1.195,35880,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:25.703120896,CCQdPxdGK2fDVYoEh,192.168.1.195,19687,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:01.832237056,Cloq4nAYh8yrCsLl7,192.168.1.195,32489,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:15.173168896,C3rSH82reJHhIKW93l,192.168.1.195,16432,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:36.691816960,CqL0d52AgyPlDgOx83,162.248.88.215,62336,192.168.1.195,587,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:34.538116096,CkQOl03L9sijfU4kUf,192.168.1.195,21559,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:02.932049920,CGfM2Sm22c1YzMjXi,192.168.1.195,56683,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:39.465761024,C3RpU61DWp0iLhNQE6,192.168.1.195,4599,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:34.061369856,CFvPna2GwHRhLm8GCj,162.248.88.215,62336,192.168.1.195,636,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:25.567433216,CSRqOM39tCdiD59lSg,162.248.88.215,62336,192.168.1.195,993,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:58.383495168,CpAPCM1xg6M1QRwuk,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:36.907133184,C06SEq3gyJVGXlunvb,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:06.979038976,CKZirehtGHccqj4M8,192.168.1.195,26506,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:21.598748928,C36LaoSDlvyiu5W72,192.168.1.195,34614,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:35.052763904,Cqs3944juBe19M3RZ4,192.168.1.195,64876,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:38.349174016,C5fy4Z3pWi1EMHzxd4,192.168.1.195,42103,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:41.906661888,CKmv164SCjBqThg6e7,162.248.88.215,62336,192.168.1.195,3389,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:37.378967040,CqeoEO9uatHp6zzgl,192.168.1.195,59086,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 10:17:53.770333952,CWfHkP3PJGbrcdX29g,192.168.1.195,123,5.1.56.123,123,udp,,0 days 00:00:00.005236,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:27:47.849540096,Ct9dog2uIL49wMyC1k,192.168.1.195,57727,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:35.477364992,CQVvck42HplC2keGU9,162.248.88.215,62336,192.168.1.195,5269,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:32.945590016,Cld0ku4uuF7AbJtyS,192.168.1.195,3900,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:51.962925056,C9KOPp3lwz92E7H4Xe,162.248.88.215,62336,192.168.1.195,993,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:25.634327808,C4kr19vYS6yBiORG4,162.248.88.215,62336,192.168.1.195,443,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:36.226167040,CKCnm92MZsncW6hG7h,192.168.1.195,38232,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:11.545111808,CtciNkX15jfJ9qFH3,162.248.88.215,62336,192.168.1.195,8888,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:24.116931072,CfZDJA45gpA73I4Oea,192.168.1.195,55666,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:37.827193856,CrUdxCWkTLyz1EiOa,192.168.1.195,61971,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:46.097116928,CJGASQ1BJrVlgpOXuc,192.168.1.195,25126,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:52.964664832,CeX0a91s2Z0aXpduB4,192.168.1.195,58926,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:34.455910912,CCFXq11zVfFGY1Caz3,162.248.88.215,62336,192.168.1.195,989,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:00.111952128,CFew5u1cbQCmnymr2f,192.168.1.195,49743,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:48.546179072,C9dBa32hIWlzXPxnq4,162.248.88.215,62336,192.168.1.195,5269,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:03.680919808,CZPoHQ3wPNn9MkSbod,192.168.1.195,17399,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:28.767478016,CQ0S3t2XFtRfBO6g92,162.248.88.215,62336,192.168.1.195,631,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:35.693771008,CTY1xq43AIg61Gdh3c,162.248.88.215,62336,192.168.1.195,563,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 16:27:50.775058944,CrZTD2243XNhDM9OJ5,192.168.1.195,123,81.2.254.32,123,udp,,0 days 00:00:00.005252,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:26:18.582796032,ChRc1E218T4sDxSMC1,192.168.1.195,45042,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:22.286401024,C3XjAW1ptvLtGyjLl,162.248.88.215,62336,192.168.1.195,992,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 07:23:19.775481088,CdvZca19HE8LmHoX8g,192.168.1.195,123,31.31.74.35,123,udp,,0 days 00:00:00.000004,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:00.038289152,CwUe8xSWKLyugDNV4,192.168.1.195,29180,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:40.503476992,CzoYi7Zn54aowRWpj,192.168.1.195,8976,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:39.601783040,CpB9lK22CKgGJPk4S9,162.248.88.215,62336,192.168.1.195,6669,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:37.800445952,C4LHx02Sq0qDrVARei,162.248.88.215,62336,192.168.1.195,20000,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:48.434444032,CATEmtnoHZjSCAcqe,162.248.88.215,62336,192.168.1.195,1080,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:47.710696960,CRBCG6gUBvevDn0Y3,192.168.1.195,23998,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:30.257064192,CkI6Qd498uCntTTiY3,192.168.1.195,55453,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:27.585652224,CzRJFLafSWqAvqPg,192.168.1.195,53264,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:35.267473920,CxF8QE3hv5wMsp4zy8,162.248.88.215,62336,192.168.1.195,8888,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:39.841406208,Co4KiQ1rbYbpUTjuk,162.248.88.215,62336,192.168.1.195,25,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:58.152503040,Cn0Xak44IQcRR7DVfk,162.248.88.215,62336,192.168.1.195,995,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:40.242178816,CIuohRVMWIlrWhloh,162.248.88.215,62336,192.168.1.195,20000,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:18.170980096,CedVdY3SUUcxCHMc61,162.248.88.215,62336,192.168.1.195,88,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:37.944035072,CZeQgZ1nJPWE4iOYjh,192.168.1.195,63274,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:18.542951168,CNjZoBQ2c1A2nHLbi,192.168.1.195,19303,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:15.421416960,CtjYdhyaN7zLtoKRc,162.248.88.215,62336,192.168.1.195,1080,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:46.597929984,ChmUDd3hHP9nn09WZf,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:31.812517888,CCT9qN1lt1bkGFP7of,162.248.88.215,62336,192.168.1.195,6667,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:54.550854912,CIOZV44deG6dDNTZ8i,192.168.1.195,58279,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:51.781539840,CvJsqo4cBQ5CurO3Xe,162.248.88.215,62336,192.168.1.195,992,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:40.483026944,CISIJL1V2BndSrfw33,192.168.1.195,38516,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:42.335877888,C9s4MX2fqeDD8Lj6Jl,162.248.88.215,62336,192.168.1.195,6666,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:28.515606016,CxqK3nTSBlbepwqck,192.168.1.195,49530,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:32.018065920,C0AKKu3AEsum18q0A8,192.168.1.195,64869,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:50.978779904,CSvJRq5YJwWAwY9f,162.248.88.215,62336,192.168.1.195,636,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:12.277487104,C2CpYQ2CWNrUGTT8V3,192.168.1.195,39235,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:39.866450176,CLZyFi4nqnaP1UjCH8,192.168.1.195,46215,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:23.207431936,CwLPpM3d7Hg0Ch071,162.248.88.215,62336,192.168.1.195,587,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:30.502662912,CJQQ3AhcMdX6DaW7d,192.168.1.195,35731,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:02.482400768,C0CtOc4WGZLIFeFNVh,192.168.1.195,21915,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:31.524413952,C6Ty3E4NSDhDlzgSW6,162.248.88.215,62336,192.168.1.195,1080,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:16.814454016,CFYkmI1jSvdcGXShSg,162.248.88.215,62336,192.168.1.195,587,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:38.607341056,CcJThmyRbWPClRZ2h,192.168.1.195,1189,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:37.236483072,CxbjIu2VLsHfzuKLkf,162.248.88.215,62336,192.168.1.195,445,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:26.665408000,CUMJvW1dlb5GAz4Z9,192.168.1.195,43850,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:23.619931904,CVDcqUXh7hT8fn2U8,192.168.1.195,64046,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:27.338782976,CUTFH323vTfeT4Q1Pa,192.168.1.195,21698,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:13.975631104,CmTLMBKUDI15D9DRi,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:06.522483200,Cf5Pei4hbWUODb8s3,162.248.88.215,62336,192.168.1.195,25,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:45.567642880,C3dbGC1TGSgqwFROI8,192.168.1.195,2479,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:43.151774976,CRwutp2IMDAMLqzttl,162.248.88.215,62336,192.168.1.195,6666,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:07.457977088,Ctf0wq4NsyzCD3PSth,162.248.88.215,62336,192.168.1.195,636,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:44.214416896,CB8v9ewPH5YoOjoTl,192.168.1.195,59449,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:07.063198976,CURtLI1y5fNms3CUfk,192.168.1.195,39867,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:44.046920960,CDCoUg22joMjJm3Zt9,192.168.1.195,39336,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:35.637804032,CTmHe31IYUnEZAuvSj,162.248.88.215,62336,192.168.1.195,636,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:19.218724864,CsSFhp1zb03tllZWw,162.248.88.215,62336,192.168.1.195,502,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:35.017379072,CpCo1k4zlfQg5DoKyh,192.168.1.195,27456,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
